Geographic name,percent elderly 65+ 2016,percent elderly 85+ 2016,percent elderly 65+ 2011,percent elderly 85+ 2011,Latitude,Longitude,predicted 65+,predicted 85+
Bay Roberts,18.19757365684575,1.0398613518197577,14.385964912280702,1.0526315789473684,47.598168,-53.257591,21.246860652497844,1.0296451701176697
North River,18.96551724137931,1.7241379310344829,15.789473684210526,1.7543859649122806,47.542792,-53.314469,21.506352087114237,1.6999395039322458
Clarke's Beach,34.08360128617363,7.395498392282958,24.014336917562723,7.168458781362006,47.552354,-53.285857,42.139012781062775,7.577130081019703
South River,20.8955223880597,2.9850746268656714,13.432835820895525,0.0,47.554499,-53.287575,26.865671641791323,5.373134328358219
Cupids,22.22222222222222,1.3888888888888888,16.43835616438356,1.36986301369863,47.561551,-53.205869,26.849315068493524,1.404109589041096
Brigus,26.38888888888889,0.0,20.27027027027027,0.0,47.535825,-53.207761,31.2837837837842,0.0
Colliers,21.53846153846154,1.5384615384615383,15.384615384615383,0.0,52.89,-60.511,26.461538461538566,2.7692307692307168
Conception Harbour,20.437956204379564,1.45985401459854,16.428571428571427,1.4285714285714286,47.446647,-53.203554,23.645464025026286,1.4848800834202276
Avondale,21.875,1.5625,18.96551724137931,0.0,47.420665,-53.198308,24.20258620689674,2.8125
Harbour Main-Chapel's Cove-Lakeview,19.158878504672895,2.803738317757009,14.285714285714285,2.3041474654377883,47.432795,-53.160254,23.057409879839952,3.203410999612373
Holyrood,21.22448979591837,2.0408163265306123,16.097560975609756,1.951219512195122,47.379666,-53.165663,25.326032852165326,2.1124937779990063
Conception Bay South,13.63106796116505,0.6601941747572815,11.088295687885012,0.5338809034907598,47.49821,-52.990122,15.665285779789087,0.7612447917705012
Wabana,24.0,1.0,17.647058823529413,0.904977375565611,52.89,-60.511,29.08235294117685,1.076018099547511
Portugal Cove-St. Philip's,12.5,0.6127450980392157,10.273972602739724,0.684931506849315,47.613369,-52.842377,14.280821917808225,0.5549959709911363
Pouch Cove,13.861386138613865,1.4851485148514851,11.538461538461538,0.5494505494505495,47.763632,-52.765906,15.71972581873581,2.233706887172218
Flatrock,8.187134502923977,0.5847953216374269,7.586206896551724,0.0,47.700755,-52.726367,8.667876588021784,1.05263157894737
Torbay,9.585492227979271,0.38860103626943,6.815020862308763,0.278164116828929,47.66621,-52.77041,11.801869320515607,0.4769505718218241
Logy Bay-Middle Cove-Outer Cove,15.315315315315312,0.9009009009009008,12.38095238095238,0.9523809523809524,47.623843,-52.691422,17.662805662805567,0.8597168597168618
Bauline,11.363636363636363,2.272727272727273,12.82051282051282,0.0,47.710021,-52.80932,10.198135198135219,4.090909090909008
Paradise,7.88224121557455,0.4273504273504274,6.145893164847789,0.4595060310166571,47.531548,-52.846628,9.271319656156038,0.4016259444174448
Mount Pearl,17.708333333333336,2.0416666666666665,13.11861743912019,1.6889238020424195,47.521458,-52.80912,21.380106048703965,2.3238609583660548
Petty Harbour-Maddox Cove,16.145833333333336,1.0416666666666663,12.432432432432432,0.5405405405405406,47.896937,-53.078203,19.116554054054177,1.4425675675675507
Bay Bulls,13.6986301369863,0.684931506849315,8.73015873015873,0.0,47.318591,-52.817795,17.673407262448336,1.232876712328789
Witless Bay,13.125,0.625,13.79310344827586,0.8620689655172413,47.28265,-52.829908,12.590517241379303,0.4353448275862064
Lewin's Cove,20.37037037037037,1.8518518518518516,16.666666666666664,0.0,47.092156,-55.232338,23.333333333333485,3.333333333333485
Burin,17.82608695652174,1.7391304347826086,13.636363636363637,1.2396694214876034,47.045377,-55.171509,21.177865612648475,2.138699245418593
Lawn,15.625,0.0,11.594202898550725,0.0,46.949494,-55.538194,18.849637681159265,0.0
Lamaline,22.22222222222222,0.0,17.24137931034483,3.4482758620689653,46.858082,-55.80728,26.206896551724185,0.0
Lord's Cove,25.0,0.0,25.0,0.0,48.64847,-58.996688,25.0,0.0
Point May,25.0,0.0,16.666666666666664,0.0,52.89,-60.511,31.66666666666697,0.0
Point au Gaul,29.411764705882355,0.0,20.0,0.0,52.89,-60.511,36.94117647058829,0.0
Frenchman's Cove,29.411764705882355,0.0,21.052631578947366,0.0,47.215657,-55.402707,36.09907120743037,0.0
Fortune,26.08695652173913,1.4492753623188406,18.055555555555554,1.3888888888888888,47.072889,-55.828156,32.512077294685696,1.4975845410628033
Grand Bank,31.16883116883117,4.978354978354979,25.051759834368532,3.7267080745341614,47.096285,-55.759083,36.06248823640135,5.979672501411642
Garnish,23.89380530973451,3.5398230088495577,18.34862385321101,1.834862385321101,47.234996,-55.360264,28.32995047495342,4.903791507672395
Winterland,15.789473684210526,0.0,17.142857142857142,2.857142857142857,47.162244,-55.298407,14.706766917293294,0.0
Marystown,19.92619926199262,2.3985239852398523,13.537906137184116,1.9855595667870036,47.165339,-55.155704,25.03683376183926,2.7288955200021405
Fox Cove-Mortier,20.689655172413794,0.0,11.76470588235294,0.0,52.89,-60.511,27.829614604462677,0.0
Bay L'Argent,28.000000000000004,0.0,25.0,3.571428571428571,47.545597,-54.893732,30.40000000000009,0.0
Grand le Pierre,20.0,0.0,18.51851851851852,0.0,47.67901,-54.785927,21.185185185185105,0.0
Rushoon,26.923076923076923,3.8461538461538463,17.24137931034483,0.0,47.354449,-54.914714,34.6684350132623,6.923076923076906
Parkers Cove,20.0,0.0,13.333333333333334,1.6666666666666667,47.395994,-54.862132,25.33333333333303,0.0
Terrenceville,19.148936170212767,0.0,16.0,0.0,47.662416,-54.721406,21.66808510638316,0.0
Red Harbour,15.789473684210526,0.0,15.0,0.0,47.296358,-55.009451,16.421052631578902,0.0
English Harbour East,13.333333333333334,0.0,21.428571428571427,0.0,47.634893,-54.886224,6.857142857143117,0.0
Baine Harbour,25.0,0.0,16.666666666666664,0.0,47.358752,-54.894265,31.66666666666697,0.0
Little Bay East,33.33333333333333,0.0,21.428571428571427,0.0,47.554413,-54.850794,42.85714285714221,0.0
Rencontre East,14.814814814814811,0.0,17.857142857142858,0.0,47.647543,-55.231392,12.380952380952294,0.0
Belleoram,12.0,0.0,8.641975308641975,1.2345679012345678,47.523783,-55.41216,14.686419753086511,0.0
Pool's Cove,36.84210526315789,0.0,21.052631578947366,0.0,47.68202,-55.4332,49.47368421052579,0.0
Harbour Breton,17.72151898734177,0.0,11.976047904191615,0.5988023952095809,47.469531,-55.821456,22.317895853861955,0.0
Seal Cove (Fortune Bay),43.47826086956522,0.0,40.0,0.0,47.072889,-55.828156,46.26086956521726,0.0
Hermitage-Sandyville,30.23255813953488,2.3255813953488373,24.444444444444443,0.0,47.557426,-55.927904,34.863049095607494,4.186046511627865
Gaultois,20.0,0.0,15.789473684210526,0.0,47.607679,-55.920087,23.368421052631447,0.0
Milltown-Head of Bay d'Espoir,28.767123287671232,1.36986301369863,22.36842105263158,0.0,47.916034,-55.74688,33.886085075702795,2.465753424657578
Morrisville,30.0,0.0,20.833333333333336,0.0,47.494718,-53.227094,37.33333333333303,0.0
Ramea,27.906976744186046,0.0,18.367346938775512,2.0408163265306123,47.522919,-57.386908,35.53868058851458,0.0
Burgeo,28.735632183908045,1.9157088122605364,18.43003412969283,1.3651877133105803,47.612361,-57.613889,36.98011062727983,2.3561256914204876
Isle aux Morts,25.75757575757576,3.0303030303030303,22.58064516129032,1.6129032258064515,47.587509,-58.974264,28.29912023460429,4.164222873900371
Burnt Islands,18.0327868852459,1.639344262295082,9.375,0.0,47.604448,-58.874858,24.959016393442198,2.950819672131047
Channel-Port aux Basques,23.157894736842103,2.368421052631579,17.974683544303797,1.7721518987341771,47.570912,-59.135614,27.30446369087258,2.8454363757495003
Rose Blanche-Harbour le Cou,33.33333333333333,2.564102564102564,21.73913043478261,0.0,47.611586,-58.693407,42.60869565217399,4.615384615384528
Samiajij Miawpukek,6.666666666666667,0.0,4.49438202247191,0.0,52.89,-60.511,8.404494382022449,0.0
Gallants,50.0,10.0,25.0,0.0,48.703091,-58.241871,70.0,18.0
Stephenville Crossing,25.153374233128833,2.4539877300613497,21.787709497206706,2.23463687150838,48.503397,-58.435321,27.84590602186654,2.629468416903734
Stephenville,22.356495468277945,2.3413897280966767,18.303571428571427,1.8601190476190477,48.549832,-58.572356,25.5988347000432,2.7264062724787834
Kippens,22.388059701492537,1.9900497512437811,16.2534435261708,1.3774104683195594,48.549832,-58.572356,27.295752641749914,2.480161177583142
Port au Port East,23.333333333333332,0.0,20.967741935483872,1.6129032258064515,48.557314,-58.715578,25.22580645161281,0.0
Lourdes,24.731182795698924,2.1505376344086025,17.75700934579439,0.9345794392523364,48.64847,-58.996688,30.310521555622472,3.123304190533645
Port au Port West-Aguathuna-Felix Cove,30.434782608695656,2.1739130434782608,23.91304347826087,0.0,48.557054,-58.750883,35.6521739130435,3.9130434782608745
Deer Lake,21.8503937007874,1.968503937007874,17.99163179916318,1.882845188284519,49.181328,-57.421258,24.937403222086687,2.0370309359865573
Jackson's Arm,31.03448275862069,3.4482758620689653,24.24242424242424,0.0,49.866043,-56.794095,36.468129571577265,6.206896551723958
Howley,25.0,0.0,20.0,0.0,49.169197,-57.118253,29.0,0.0
Hampden,25.581395348837212,2.3255813953488373,20.454545454545457,0.0,49.541742,-56.859733,29.68287526427048,4.186046511627865
Reidville,21.153846153846153,1.9230769230769231,14.000000000000002,0.0,49.210986,-57.437069,26.87692307692305,3.461538461538453
Pasadena,20.85635359116022,1.2430939226519335,15.07462686567164,0.7462686567164178,49.013793,-57.586056,25.481734971551305,1.6405541354003503
Cormack,21.311475409836063,0.0,14.0625,0.0,49.298946,-57.387138,27.110655737704747,0.0
Gillams,17.5,0.0,15.0,0.0,52.89,-60.511,19.5,0.0
Massey Drive,5.487804878048781,0.0,6.382978723404255,0.7092198581560284,48.940784,-57.890509,4.771665801764357,0.0
Corner Brook,23.80722891566265,3.855421686746989,20.342205323193916,2.994296577946768,48.958687,-57.927736,26.57924778963752,4.544321773787146
McIvers,24.074074074074073,1.8518518518518516,18.51851851851852,0.0,52.89,-60.511,28.51851851851825,3.333333333333485
Cox's Cove,19.402985074626866,0.0,18.461538461538463,0.0,49.116523,-58.075751,20.156142365097594,0.0
Lark Harbour,27.450980392156865,0.0,22.0,0.0,49.102231,-58.363646,31.81176470588207,0.0
Meadows,22.58064516129032,1.6129032258064515,17.1875,0.0,48.964878,-57.922326,26.895161290322903,2.9032258064515872
Irishtown-Summerside,22.916666666666664,3.4722222222222223,16.083916083916083,0.6993006993006993,48.962901,-58.029034,28.382867132867432,5.690559440559355
Mount Moriah,17.56756756756757,1.351351351351351,12.82051282051282,0.0,48.968231,-58.041891,21.36521136521128,2.432432432432279
York Harbour,21.21212121212121,0.0,20.0,0.0,49.06082,-58.379731,22.181818181818244,0.0
Norris Arm,24.65753424657534,1.36986301369863,21.11111111111111,2.2222222222222223,49.087238,-55.267562,27.494672754946805,0.6879756468797495
Gander,19.240297274979355,2.972749793559042,16.666666666666664,2.604166666666667,48.979964,-54.623995,21.299201761629433,3.267616295072969
Appleton,19.29824561403509,0.0,11.29032258064516,0.0,52.89,-60.511,25.704584040746795,0.0
Glenwood,20.0,1.25,15.584415584415584,0.0,48.997455,-54.872531,23.532467532467535,2.25
Northern Arm,23.91304347826087,2.1739130434782608,17.073170731707318,0.0,47.943881,-53.068237,29.38494167550334,3.9130434782608745
Grand Falls-Windsor,21.312632321806635,2.18772053634439,18.469945355191257,2.040072859744991,48.934858,-55.662055,23.586781895098966,2.3058386776239104
Bishop's Falls,23.34384858044164,1.5772870662460567,18.93491124260355,1.4792899408284024,49.010613,-55.495751,26.870998450712023,1.6556847665801868
Peterview,18.6046511627907,0.0,12.941176470588236,0.0,49.125601,-55.336473,23.135430916553105,0.0
Botwood,29.76588628762542,4.3478260869565215,25.080385852090032,4.501607717041801,49.130862,-55.366883,33.51428663605384,4.224800782888288
Badger,22.058823529411764,2.941176470588235,18.181818181818183,1.2987012987012987,48.980605,-56.03452,25.160427807486485,4.25515660809765
Millertown,33.33333333333333,0.0,27.27272727272727,0.0,48.858317,-56.433594,38.18181818181847,0.0
Buchans,34.78260869565217,2.898550724637681,28.37837837837838,2.702702702702702,48.825542,-56.855185,39.905992949471056,3.0552291421856665
Clarenville,17.488076311605724,2.46422893481717,14.99585749792875,2.31980115990058,48.190247,-53.969667,19.48185136254733,2.579771154750439
Trinity (Trinity Bay),23.52941176470588,5.88235294117647,14.285714285714285,0.0,48.979573,-53.911144,30.924369747899163,10.588235294117567
Port Rexton,23.52941176470588,0.0,18.181818181818183,3.0303030303030303,48.380416,-53.336203,27.807486631016218,0.0
Elliston,25.0,0.0,20.0,0.0,48.633078,-53.040999,29.0,0.0
Trinity Bay North,24.719101123595504,2.247191011235955,19.553072625698324,2.23463687150838,48.979573,-53.911144,28.851923921913567,2.2572343230180145
Bonavista,24.963715529753262,3.483309143686502,20.641562064156208,3.3472803347280333,48.651738,-53.112654,28.421438302230854,3.5921321908532775
Keels,20.0,0.0,0.0,0.0,48.604804,-53.393337,36.0,0.0
King's Cove,22.22222222222222,11.11111111111111,9.090909090909092,0.0,48.566774,-53.33775,32.727272727272975,20.0
Musgravetown,28.31858407079646,3.5398230088495577,21.62162162162162,1.8018018018018016,48.397187,-53.897057,33.67615403013633,4.93023997448779
Port Blandford,29.82456140350877,1.7543859649122806,19.565217391304348,0.0,48.348269,-54.173444,38.032036613272794,3.1578947368419676
Traytown,19.230769230769234,0.0,21.428571428571427,0.0,48.666358,-53.97154,17.472527472527418,0.0
Sandy Cove,38.46153846153847,0.0,30.76923076923077,0.0,52.75732,-56.795984,44.615384615384755,0.0
Happy Adventure,25.0,0.0,30.0,0.0,52.89,-60.511,21.0,0.0
Eastport,31.91489361702128,0.0,26.08695652173913,0.0,48.655092,-53.754695,36.57724329324674,0.0
Sandringham,30.434782608695656,0.0,10.714285714285714,0.0,48.66576,-53.823769,46.211180124223574,0.0
Glovertown,26.368159203980102,2.4875621890547266,21.35922330097087,2.4271844660194173,48.681849,-54.037441,30.37530792638745,2.5358643674829757
Salvage,27.27272727272727,9.090909090909092,23.076923076923077,0.0,48.688215,-53.650996,30.62937062937067,16.363636363636033
Gambo,24.747474747474747,2.525252525252525,20.792079207920793,1.98019801980198,48.794936,-54.203169,27.911791179117927,2.961296129612947
Hare Bay,23.958333333333336,1.0416666666666663,18.81188118811881,1.98019801980198,52.89,-60.511,28.075495049505207,0.29084158415844286
Greenspond,23.076923076923077,3.8461538461538463,20.0,0.0,49.068325,-53.572985,25.538461538461434,6.923076923076906
Dover,17.1875,0.0,13.636363636363637,1.5151515151515151,48.869594,-53.96888,20.02840909090901,0.0
Indian Bay,25.0,0.0,17.647058823529413,0.0,49.042705,-53.876604,30.882352941176578,0.0
Lumsden,22.0,2.0,20.37037037037037,1.8518518518518516,49.298721,-53.610616,23.303703703703718,2.1185185185185205
Musgrave Harbour,23.232323232323232,2.0202020202020203,18.69158878504673,1.8691588785046729,49.447575,-53.961575,26.864910790144677,2.1410365335599053
Carmanville,26.027397260273972,0.0,16.666666666666664,1.3888888888888888,49.406651,-54.292778,33.51598173516004,0.0
Change Islands,38.095238095238095,0.0,24.0,0.0,49.673073,-54.410653,49.37142857142862,0.0
Crow Head,29.411764705882355,0.0,21.052631578947366,5.263157894736842,52.89,-60.511,36.09907120743037,0.0
Cottlesville,21.428571428571427,0.0,18.51851851851852,0.0,49.510696,-54.865479,23.75661375661366,0.0
Summerford,23.91304347826087,2.1739130434782608,18.823529411764707,1.1764705882352942,49.490072,-54.80775,27.984654731457567,2.9718670076725857
Twillingate,28.169014084507044,1.8779342723004695,24.545454545454547,2.272727272727273,49.648304,-54.763934,31.067861715748904,1.5620998719590204
Campbellton,26.08695652173913,2.1739130434782608,18.867924528301888,0.0,49.292953,-54.935334,31.862182116489294,3.9130434782608745
Birchy Bay,22.22222222222222,1.8518518518518516,14.545454545454543,0.0,49.355022,-54.729763,28.363636363636488,3.333333333333485
Comfort Cove-Newstead,25.64102564102564,0.0,20.930232558139537,0.0,49.40158,-54.859386,29.40966010733473,0.0
Baytona,28.000000000000004,4.0,16.0,0.0,49.342055,-54.764962,37.600000000000364,7.199999999999818
Embree,25.0,2.857142857142857,19.424460431654676,1.4388489208633095,49.313003,-55.030783,29.460431654676086,3.9917780061664416
Lewisporte,31.818181818181817,4.105571847507331,26.82926829268293,3.5868005738880915,49.244793,-55.057158,35.80931263858088,4.520588866402733
Little Burnt Bay,22.22222222222222,0.0,17.857142857142858,0.0,49.337069,-55.0752,25.714285714286007,0.0
Point of Bay,26.666666666666668,0.0,25.0,0.0,49.295709,-55.261807,28.0,0.0
Leading Tickles,27.58620689655172,0.0,20.588235294117645,2.941176470588235,49.505027,-55.453138,33.184584178499335,0.0
Point Leamington,29.66101694915254,2.5423728813559325,22.58064516129032,2.4193548387096775,49.336947,-55.399181,35.32531437944226,2.6407873154729415
Pilley's Island,20.689655172413794,0.0,9.67741935483871,0.0,49.506915,-55.731502,29.499443826473907,0.0
Triton,17.766497461928935,0.0,12.5,0.5,49.513793,-55.618698,21.97969543147201,0.0
Brighton,10.526315789473683,0.0,11.76470588235294,0.0,49.535892,-55.653406,9.535603715170282,0.0
Lushes Bight-Beaumont-Beaumont North,35.294117647058826,2.941176470588235,27.27272727272727,2.272727272727273,49.512189,-55.622047,41.71122994652433,3.4759358288770272
South Brook,27.083333333333332,0.0,20.40816326530612,0.0,49.534086,-56.191577,32.423469387755176,0.0
Robert's Arm,25.0,2.5,23.17073170731707,1.2195121951219512,49.485345,-55.812693,26.463414634146375,3.5243902439025305
Springdale,28.05755395683453,3.956834532374101,21.771217712177123,2.5830258302583027,49.534086,-56.191577,33.08662295256045,5.055881494066739
Port Anson,23.076923076923077,0.0,29.411764705882355,0.0,49.535547,-55.837691,18.009049773755578,0.0
Little Bay,33.33333333333333,0.0,22.22222222222222,0.0,52.89,-60.511,42.22222222222172,0.0
Beachside,37.03703703703704,0.0,26.666666666666668,0.0,52.89,-60.511,45.33333333333394,0.0
King's Point,20.0,1.5384615384615383,16.923076923076923,0.0,49.534086,-56.191577,22.461538461538566,2.7692307692307168
Nippers Harbour,11.11111111111111,0.0,15.384615384615383,0.0,49.78615,-55.862095,7.69230769230785,0.0
Burlington,21.875,0.0,16.666666666666664,2.7777777777777777,49.751856,-56.026532,26.04166666666697,0.0
Middle Arm,16.666666666666664,0.0,10.416666666666668,0.0,49.704277,-56.089503,21.666666666666515,0.0
Fleur de Lys,32.0,0.0,26.923076923076923,3.8461538461538463,50.122322,-56.130061,36.061538461538476,0.0
LaScie,21.428571428571427,1.1904761904761905,15.909090909090908,2.272727272727273,49.955826,-55.596101,25.84415584415592,0.3246753246753542
Brent's Cove,20.0,0.0,11.76470588235294,0.0,49.935455,-55.71329,26.58823529411802,0.0
Pacquet,29.411764705882355,0.0,22.22222222222222,0.0,49.991176,-55.885458,35.16339869281046,0.0
Baie Verte,21.53846153846154,2.307692307692308,18.51851851851852,2.2222222222222223,49.937688,-56.195098,23.954415954416163,2.376068376068382
Coachman's Cove,22.22222222222222,0.0,37.5,0.0,50.060659,-56.157894,10.0,0.0
Westport,25.0,0.0,24.0,0.0,49.787353,-56.636185,25.799999999999955,0.0
Ming's Bight,21.21212121212121,0.0,15.151515151515152,0.0,49.975862,-56.049215,26.060606060606005,0.0
Woodstock,35.0,0.0,22.22222222222222,0.0,49.966058,-55.882371,45.222222222222626,0.0
Miles Cove,30.0,0.0,16.666666666666664,0.0,49.542169,-55.780219,40.66666666666606,0.0
Fogo Island,23.981900452488688,2.262443438914027,20.425531914893615,2.553191489361702,49.713908,-54.275593,26.826995282564667,2.0298449985558875
Englee,28.30188679245283,0.0,23.636363636363637,1.818181818181818,50.732398,-56.105916,32.0343053173242,0.0
Roddickton-Bide Arm,24.0,2.0,18.95734597156398,2.3696682464454977,50.818055,-56.096467,28.034123222748804,1.704265402843589
Conche,29.411764705882355,5.88235294117647,23.52941176470588,0.0,50.885056,-55.895085,34.11764705882342,10.588235294117567
Trout River,21.62162162162162,1.8018018018018016,17.391304347826086,2.608695652173913,49.470971,-58.12629,25.005875440657974,1.1562867215041592
"Woody Point, Bonne Bay",38.46153846153847,0.0,29.629629629629623,0.0,49.500731,-57.918283,45.52706552706513,0.0
Norris Point,27.692307692307693,1.5384615384615383,20.0,1.5384615384615383,49.527034,-57.884009,33.84615384615381,1.5384615384615383
Rocky Harbour,22.47191011235955,0.0,16.483516483516482,0.0,49.590165,-57.916398,27.26262501543397,0.0
Daniel's Harbour,25.925925925925924,3.7037037037037033,22.22222222222222,0.0,50.230075,-57.589061,28.888888888888914,6.66666666666697
Cow Head,23.809523809523807,0.0,17.391304347826086,2.1739130434782608,49.913694,-57.793195,28.94409937888213,0.0
Hawke's Bay,24.24242424242424,3.0303030303030303,20.0,0.0,50.606149,-57.171774,27.636363636363512,5.454545454545496
Port Saunders,22.22222222222222,3.1746031746031744,19.696969696969695,1.5151515151515151,50.647769,-57.302712,24.24242424242425,4.502164502164419
Port au Choix,24.050632911392405,0.0,13.414634146341465,0.0,50.702755,-57.363275,32.559431923433294,0.0
Anchor Point,17.46031746031746,0.0,13.636363636363637,0.0,51.238341,-56.790229,20.519480519480567,0.0
Flower's Cove,40.74074074074074,5.555555555555555,30.64516129032258,6.451612903225806,51.297579,-56.729741,48.817204301075435,4.838709677419388
Bird Cove,21.052631578947366,5.263157894736842,21.052631578947366,0.0,51.029852,-56.954526,21.052631578947366,9.473684210526244
Main Brook,36.0,0.0,22.22222222222222,3.7037037037037033,51.184232,-56.019227,47.02222222222281,0.0
St. Anthony,21.86046511627907,2.3255813953488373,16.52173913043478,1.7391304347826086,52.89,-60.511,26.131445904954035,2.7947421638018
Glenburnie-Birchy Head-Shoal Brook,28.000000000000004,0.0,31.03448275862069,3.4482758620689653,49.4702,-57.919314,25.57241379310335,0.0
Raleigh,30.0,0.0,28.57142857142857,0.0,51.559155,-55.729009,31.142857142857224,0.0
Goose Cove East,16.666666666666664,0.0,14.285714285714285,0.0,52.89,-60.511,18.571428571428555,0.0
Bellburns,50.0,0.0,33.33333333333333,0.0,50.335509,-57.533217,63.33333333333394,0.0
River of Ponds,21.73913043478261,0.0,20.0,0.0,50.525491,-57.402112,23.13043478260863,0.0
L'Anse au Loup,23.636363636363637,3.636363636363636,16.666666666666664,0.0,51.52444,-56.832157,29.21212121212102,6.545454545454504
Red Bay,23.52941176470588,0.0,22.22222222222222,0.0,51.730835,-56.425863,24.575163398692837,0.0
L'Anse-au-Clair,25.0,5.0,22.22222222222222,0.0,51.430023,-57.065414,27.22222222222217,9.0
Forteau,30.952380952380953,2.380952380952381,26.82926829268293,4.878048780487805,51.472671,-56.957248,34.250871080139405,0.3832752613241155
Pinware,12.5,0.0,18.181818181818183,0.0,52.89,-60.511,7.954545454545496,0.0
Port Hope Simpson,15.0,0.0,11.627906976744184,0.0,52.55361,-56.301632,17.69767441860472,0.0
